Agent,Location Name,Address,City,St,Zip,County,Loc Phone,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
30762,QUIK RUN,1530 S AGNEW AVE,OKLAHOMA CITY,OK,731080000,OKLAHOMA,4056054145,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
22790,ELEY'S FOODS,3106 N. MAY AVE.,OKLAHOMA CITY,OK,731120000,OKLAHOMA,4059422113,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28281,OTWELL'S FOOD STORE,1149 N MARTIN LUTHER KING,OKLAHOMA CITY,OK,731170000,OKLAHOMA,4054244155,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
31055,FIRST STOP FOOD MART,611 N 1ST ST,MADILL,OK,734460000,COWLEY,5807953544,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
22991,DECK'S FOODS,120 N MAIN ST,THOMAS,OK,736690000,CUSTER,5806612516,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,CLOSED
32353,Mail Run,105 S Grand St,Enid,OK,737015654,GARFIELD,5802346245,10AM-5PM,10AM-5PM,10AM-5PM,10AM-5PM,10AM-5PM,CLOSED,CLOSED
100495,KVM Mart,1400 S Van Buren St,Enid,OK,737037853,GARFIELD,5803664144,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM
22758,KARL'S APPLE MARKET,820 E. STATE RD.,FAIRVIEW,OK,737370000,MAJOR,5802273731,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-8PM
22759,KARL'S APPLE MARKET,409 W. MAIN ST.,WATONGA,OK,737720000,BLAINE,5806235000,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,8AM-8PM
33070,YESWAY #1080,1201 NE 12TH ST,GUYMON,OK,739420000,TEXAS,5803381327,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
33071,YESWAY #1081,1015 E HIGHWAY 54,GUYMON,OK,739420000,TEXAS,5803384229,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
22760,DOC'S FOOD STORES,15028 S. MEMORIAL DR.,BIXBY,OK,740080000,TULSA,9183668238,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31251,ONTRAC EXPRESS,606 S. CHESTNUT ST,BRISTOW,OK,740100000,CREEK,9183679011,5AM-11PM,5AM-11PM,5AM-11PM,5AM-11PM,5AM-12AM,6AM-12AM,7AM-11PM
32111,Envios EL Roble,409 E. Kenosha St Ste A,Broken Arrow,OK,740120000,TULSA,9185049441,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
29007,JB'S MARKET,112 N 17TH ST,COLLINSVILLE,OK,740210000,TULSA,9183663396,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
22761,DOC'S FOOD STORES,14189 S. ELM ST.,GLENPOOL,OK,740330000,TULSA,9183223110,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
23124,VALERO SHORT STOP #5,1010 W. 6TH ST.,STILLWATER,OK,740740000,PAYNE,4053722314,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
22733,BUDGET FINANCE,2613 E. 11TH ST.,TULSA,OK,741040000,TULSA,9185842600,9AM-6PM,9AM-6PM,9AM-6PM,9AM-6PM,9AM-7PM,CLOSED,CLOSED
22809,SPC PAYMENT CENTER,736 E 36TH ST NORTH #B,TULSA,OK,741060000,TULSA,19182954868,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,CLOSED,CLOSED
25803,SPC PAYMENT CENTER B,736 E 36TH ST NORTH #B,TULSA,OK,741060000,TULSA,19182954868,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,CLOSED,CLOSED
31676,SPC PAYMENT CENTER C,736 E 36TH ST NORTH #B,TULSA,OK,741060000,TULSA,9182954868,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,8AM-5PM,CLOSED,CLOSED
26970,EVERYONE'S CASH,1423 W 51ST ST.,TULSA,OK,741070000,TULSA,9184457101,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-6PM,CLOSED
100501,Jackson Express Food Mart,704 W 23rd St,Tulsa,OK,741073008,TULSA,9188614818,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
100512,Cloud 9 Gift Shop,708 W 23rd St,Tulsa,OK,741073008,TULSA,9189328646,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM,10AM-8PM
22815,LAS AMERICAS SUPER MERCAR,2415 E. ADMIRAL PLACE,TULSA,OK,741100000,TULSA,9188353555,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
32109,Mixeados Del Norte,1515 N Harvard Ave,Tulsa,OK,741154957,TULSA,9185049441,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
32803,Panteras Video,1402 N Harvard Ave Ste E,Tulsa,OK,741154902,TULSA,9188320693,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM
25880,BATMAN'S GOOD FOOD & CONV,1444 N MINGO ROAD,TULSA,OK,741160000,TULSA,9188356000,5AM-8PM,5AM-8PM,5AM-8PM,5AM-8PM,5AM-8PM,5AM-8PM,CLOSED
25245,LAS AMERICAS SUPERMERCADO,1140 S GARNETT RD,TULSA,OK,741281822,TULSA,9188958065,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
31186,FAST BUCKS PAWN,6411 N PEORIA AVE,TULSA,OK,741280000,TULSA,9184255678,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
22811,RYAN'S MINGO,9948 E 21ST ST,TULSA,OK,741290000,TULSA,9186411065,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
22817,LAS AMERICAS SUPER MERCAR,11330 E. 21ST ST .,TULSA,OK,741290000,TULSA,9184391920,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
26967,PEREZ'S ABARROTES,2176 S GARNETT RD,TULSA,OK,741290000,TULSA,9184395037,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
32110,Mixeados Multiservicios,2119 S. Garnett RD,Tulsa,OK,741290000,TULSA,9185049441,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
100219,NEW LUCKY STOP CONVENIENC,3235 S 145TH EAST AVE,TULSA,OK,741344616,TULSA,9182341030,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
22812,RYAN'S STORE,4711 S. BRADEN AVE,TULSA,OK,741350000,TULSA,9186229518,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
26968,AMERICAN CHECK CASHER,5051 S YALE AVE,TULSA,OK,741350000,TULSA,9186228788,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-5PM,CLOSED
32813,Everyone`s Cash,6207 S Peoria Ave,Tulsa,OK,741360570,TULSA,9186228788,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-6PM,CLOSED
29474,RUPALI CONVENIENCE STORE,12821 E 41ST ST,TULSA,OK,741463504,TULSA,9186211162,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
100208,SPRING CREEK COUNTRY STOR,10850 S HIGHWAY 82,LOCUST GROVE,OK,743526052,MAYES,9185984200,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,6AM-10PM
32181,Las Americas Supermercado,941 N Main St,Muskogee,OK,744014437,MUSKOGEE,9185204447,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
22762,COUNTRY MART #3,13937 S STATE HWY 51,COWETA,OK,744290000,WAGONER,9184863131,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
17984,KWIK CHEK # 25,1403 WEST MAIN ST,ANTLERS,OK,745230000,PUSHMATAHA,5802983941,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
30428,SONNY'S COUNTRY MART,500 S MISSISSIPPI AVE,ATOKA,OK,745250000,ATOKA,5808892392,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
23120,VALERO SHORT STOP #1,400 E. SOUTH AVE.,PONCA CITY,OK,746010000,KAY,5807654124,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
23121,VALERO SHORT STOP #2,200 E. HIGHLAND AVE.,PONCA CITY,OK,746010000,KAY,5807627226,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
23123,VALERO SHORT STOP #4,320 W. GRAND AVE.,PONCA CITY,OK,746010000,KAY,5807655748,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
23122,VALERO SHORT STOP #3,728 N. MAIN ST.,BLACKWELL,OK,746310000,KAY,5803635444,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
23187,APPLE MARKET,220 E 13TH ST,ADA,OK,748200000,PONTOTOC,5803327188,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,7AM-8PM,10AM-7PM
15870,KROGER #870,3770 BELT LINE RD,ADDISON,TX,750010000,DALLAS,9726200001,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15544,KROGER #544,1212 E BETHANY DR,ALLEN,TX,750020000,COLLIN,9727279299,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
20743,KROGER #548,1210 N GREENVILLE AVE,ALLEN,TX,750020000,COLLIN,2143837100,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
23112,ALLEN EAGLE FOOD MART,1215 E MAIN ST,ALLEN,TX,750020000,COLLIN,2143839408,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
30101,ALLEN FOOD STORE,1214 E MAIN ST,ALLEN,TX,750020000,COLLIN,19723592922,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
19615,WEBB CHAPEL BEER & WINE,1004 WEBB CHAPEL RD.,CARROLLTON,TX,750060000,DALLAS,19724164303,9AM-11PM,9AM-11PM,9AM-11PM,9AM-11PM,9AM-11PM,9AM-11PM,12PM-11PM
21621,SHOP N GO #2,1110 N JOSEY LANE 110,CARROLLTON,TX,750060000,DALLAS,9724168510,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
21875,1/2 PRICE #1,"1955 BELTLINE RD, STE A",CARROLLTON,TX,750060000,DALLAS,19724184944,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM
22413,FIESTA MART #70A,1235 S. JOSEY LANE,CARROLLTON,TX,750060000,DALLAS,9724170580,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
25725,FLAMINGO BEER & WINE,1107 S JOSEY LN,CARROLLTON,TX,750060000,DALLAS,9724164787,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
28720,FIESTA MART #70B,1235 S. JOSEY LANE,CARROLLTON,TX,750060000,DALLAS,9724170580,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
30816,CHILLY MART,2220 MARSH LN STE 122,CARROLLTON,TX,750060000,DALLAS,12143900567,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31549,POSCO BEER AND WINE,1900 S JOSEY LN,CARROLLTON,TX,750060000,DALLAS,19723234381,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
19086,KROGER #460,4038 OLD DENTON RD,CARROLLTON,TX,750070000,DENTON,9725123354,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
19814,LONE STAR BEVERAGES,3065 N JOSEY LANE STE 62,CARROLLTON,TX,750070000,DENTON,19723950240,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM
25700,EZ TRIP FOOD STORE #8,3108 OLD DENTON #108,CARROLLTON,TX,750070000,DENTON,9723949500,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30098,NEW MILLENNIUM MART,3700 N JOSEY LN,CARROLLTON,TX,750070000,DENTON,9729390992,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30643,ASAP STORE,3070 N JOSEY LN,CARROLLTON,TX,750075310,DENTON,19723941888,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-1AM,7AM-12AM
32378,On The Go,1111 W Frankford Rd Ste 1,Carrollton,TX,750074921,DENTON,4692332322,10AM-10PM,10AM-10PM,10AM-10PM,10AM-10PM,10AM-10PM,10AM-10PM,12PM-8PM
28637,QUICKWAY FOOD STORE #12,2017 W HEBRON PKWY,CARROLLTON,TX,750106338,DENTON,9724928416,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
15568,KROGER #568,1320 W MCDERMOTT DR,ALLEN,TX,750130000,COLLIN,2144950202,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
15448,KROGER #448,950 E.SANDY LAKE,COPPELL,TX,750190000,DALLAS,9724628584,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
29614,SPEEDY K MART,600 E SANDY LAKE RD STE,COPPELL,TX,750193098,DALLAS,9727457000,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
14502,CLIFF`S C.C. STORE #8,1731 W MORTON ST STE 104,DENISON,TX,750200000,GRAYSON,9034632308,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
15052,KROGER #052 A,815 W.CRAWFORD,DENISON,TX,750200000,GRAYSON,9034658053,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15752,KROGER #052 B,815 W.CRAWFORD,DENISON,TX,750200000,GRAYSON,9034658053,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
17440,CLIFF'S C.C. STORE #8,1731 W MORTON ST STE 104,DENISON,TX,750200000,GRAYSON,9034632308,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
25736,SUPER QUICK MART,801 W MAIN,DENISON,TX,750200000,GRAYSON,9033278636,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-11PM
28166,DENISON FOOD MART,1001 S AUSTIN AVE,DENISON,TX,750204903,GRAYSON,9034652192,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
30203,ROGERS COUNTRY STORE,7015 FM 120 W,DENISON,TX,750200000,GRAYSON,9037867828,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30284,CRAWFORD QUICK MART,2431 W CRAWFORD,DENISON,TX,750200000,GRAYSON,9033371709,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31124,SUNSHINE #1,1201 WEST CRAWFORD ST,DENISON,TX,750200000,GRAYSON,9034653561,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31125,SUNSHINE #2,521 NORTH AUSTIN,DENISON,TX,750200000,GRAYSON,9033371725,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32232,Joe`s Mini Mart,800 W Crawford St,Denison,TX,750204457,GRAYSON,9038192703,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12AM,7AM-12AM,8AM-10PM
15522,KROGER #522,7100 INDEPENDENCE PKWY.,PLANO,TX,750250000,COLLIN,9724912594,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
18077,KROGER #598,9700 COIT RD,PLANO,TX,750250000,COLLIN,9723777796,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15456,KROGER #456,2709 CROSS TIMBERS,FLOWER MOUND,TX,750280000,DENTON,9723550997,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
19684,KROGER #585,1101 FLOWER MOUND RD.,FLOWER MOUND,TX,750280000,DENTON,4696715770,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
31646,FM BEVERAGE,601 CROSS TIMBERS RD 11O,FLOWER MOUND,TX,750280000,DENTON,9723553311,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
19117,KROGER #575,2935 RIDGE RD,ROCKWALL,TX,750320000,ROCKWALL,9728821255,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15547,KROGER #547,3205 MAIN ST,FRISCO,TX,750340000,COLLIN,19727126740,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15560,KROGER #560,7500 PRESTON RD.,FRISCO,TX,750340000,COLLIN,9723770850,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
17354,KROGER #546,4851 LEGACY DR,FRISCO,TX,750340000,COLLIN,9723779001,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
24811,KROGER #561,12221 CUSTER RD,FRISCO,TX,750340000,COLLIN,12144915000,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
16670,ONE STAR FOOD MART A,1102 LAVON DR,GARLAND,TX,750400000,DALLAS,9722722454,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-5PM,CLOSED
27285,MR. J FOOD STORE,906 HWY 66,GARLAND,TX,750400000,DALLAS,19722764048,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
27560,HEAVEN FOOD CHECK CASHING,345 N COUNTRY CLUB RD,GARLAND,TX,750400000,DALLAS,9724943292,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28597,LAVON FOOD STORE,2376 LAVON DR #100,GARLAND,TX,750400000,DALLAS,7178083041,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30718,LAVON SHELL,1030 LAVON DR,GARLAND,TX,750400000,DALLAS,9724940300,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
32662,Super Food Mart,102 E Buckingham Rd,Garland,TX,750404708,DALLAS,3478285045,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12PM,8AM-11PM
14757,FIESTA MART #54A,2940 S 1ST ST,GARLAND,TX,750410000,DALLAS,19722719060,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
14829,FIESTA MART #54B,2940 S 1ST ST,GARLAND,TX,750410000,DALLAS,19722719060,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
19525,EL RIO GRANDE #4,901 W. MILLER RD,GARLAND,TX,750410000,DALLAS,19728408000,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
26919,AR CHECK CASHING,807 W CENTERVILLE,GARLAND,TX,750410000,DALLAS,9722709151,10AM-6PM,10AM-6PM,10AM-6PM,10AM-6PM,10AM-6PM,10AM-6PM,10AM-6PM
27302,LUCKY STAR FOOD STORE,3101 SATURN ROAD,GARLAND,TX,750410000,DALLAS,19728640100,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-1AM,7AM-12AM
29330,KINGSLEY GROCERY STORE,1433 W KINGSLEY RD #A1,GARLAND,TX,750414225,DALLAS,9722781028,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29438,CENTERVILLE BEER & WINE,961 W CENTERVILLE RD,GARLAND,TX,750410000,DALLAS,9726817914,9AM-10PM,9AM-10PM,9AM-10PM,9AM-10PM,9AM-12AM,9AM-12AM,9AM-10PM
29643,1 STOP FOOD STORE,4517 SATURN RD,GARLAND,TX,750410000,DALLAS,9726817104,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-1AM,7AM-12AM
29665,ORCHARD HILLS GROCERY,1326 W KINGSLEY RD,GARLAND,TX,750410000,DALLAS,9722789018,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
31484,MINUTE MART,3626 SATURN RD,GARLAND,TX,750410000,DALLAS,9722989601,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
31948,Migalitos #5,3160 Saturn Rd Ste 202,Garland,TX,750414317,DALLAS,4692983040,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
32476,Lucky Corner Store,3032 Broadway Blvd,Garland,TX,750413732,DALLAS,2013755000,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-1AM,7AM-12AM
32552,On A Run Food Store,723 E Miller Rd,Garland,TX,750412022,DALLAS,6824724554,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM,7AM-12AM
32630,J & B Check Cashing,2418 S Jupiter Rd,Garland,TX,750416010,DALLAS,9729003341,7AM-7AM,7AM-7AM,7AM-7AM,7AM-7AM,7AM-8AM,7AM-7AM,CLOSED
15759,KROGER #559,1406 WEST WALNUT,GARLAND,TX,750420000,DALLAS,9724944487,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
17277,ONE STAR FOOD MART & CHEC,510 N PLANO RD,GARLAND,TX,750420000,DALLAS,9722724272,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,9AM-5PM,CLOSED
23426,EL RIO GRANDE #5,3460 W WALNUT STE 106,GARLAND,TX,750420000,DALLAS,9724680500,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
26224,CORNER FOOD MART #1,2431 WALNUT ST STE 100,GARLAND,TX,750420000,DALLAS,9722725503,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM
27658,1 STAR BEVERAGE,510 N PLANO RD,GARLAND,TX,750420000,DALLAS,9722724272,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
29043,CORNER FOOD MART #2,4460 WALNUT ST STE 108,GARLAND,TX,750420000,DALLAS,9724873490,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-1AM,8AM-12AM
32129,A DASH IN GROCERY,2445 Goldfinch Ln,Garland,TX,750428022,DALLAS,9722767335,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM,8AM-5PM,CLOSED
32629,J & B Check Cashing,1935 S Jupiter Rd,Garland,TX,750427721,DALLAS,9728406592,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,6AM-8PM,7AM-6PM,CLOSED
15403,KROGER #403 A,532 W I30,GARLAND,TX,750430000,DALLAS,9722262681,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
15703,KROGER #403 B,532 W I30,GARLAND,TX,750430000,DALLAS,9722262681,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
20374,MINI MART,1106 ROWLETT RD,GARLAND,TX,750430000,DALLAS,9723031744,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM,6AM-6PM
21341,THE CHECK STORE,5954 BROADWAY BLVD.,GARLAND,TX,750430000,DALLAS,9722404836,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,8AM-6PM,CLOSED
28616,SUNNY`S MART 2,1538 E Interstate 30,GARLAND,TX,750434504,DALLAS,9722261244,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
29252,MEEZ FOOD MART,2315 GUTHRIE RD,GARLAND,TX,750435945,DALLAS,9722033450,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12AM,7AM-12AM,7AM-11PM
30226,BENNY'S MART,5249 BROADWAY BLVD,GARLAND,TX,750430000,DALLAS,9722400931,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
30503,STOP N SAK,530 NICKENS RD,GARLAND,TX,750432410,DALLAS,9722716220,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
30537,BEVERAGE CITY #7,4400 BASS PRO DR,GARLAND,TX,750434833,DALLAS,9722264250,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31774,HARVEY`S FOOD MART,3301 BROADWAY BLVD,GARLAND,TX,750430000,DALLAS,4694261338,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
1853,THE CORNER SHELL,2434 BELT LINE RD,GARLAND,TX,750440000,DALLAS,19726751913,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
